latitude,longitude,classification
2.4263,21.406,Northern Hemisphere
-44.4578,-59.8344,Southern Hemisphere
45.819,165.6177,Northern Hemisphere
-53.0278,33.2607,Southern Hemisphere
-26.7239,-27.7449,Southern Hemisphere
79.5321,-117.3894,Northern Hemisphere
-61.0997,-48.8603,Southern Hemisphere
-46.4719,-162.161,Southern Hemisphere
14.0641,39.0597,Northern Hemisphere
-55.5214,-17.7011,Southern Hemisphere
6.6828,-162.2366,Northern Hemisphere
-51.4772,-52.6039,Southern Hemisphere
-24.0367,-100.8602,Southern Hemisphere
82.3946,63.868,Northern Hemisphere
-21.6693,-139.0402,Southern Hemisphere
-69.6878,22.2508,Southern Hemisphere
-70.1431,-42.7907,Southern Hemisphere
36.8516,7.3095,Northern Hemisphere
-30.9392,-128.9499,Southern Hemisphere
18.0701,175.7122,Northern Hemisphere
-10.0879,-127.6939,Southern Hemisphere
63.9658,12.5296,Northern Hemisphere
61.3905,122.2436,Northern Hemisphere
-57.7265,88.4967,Southern Hemisphere
-71.0691,-61.4613,Southern Hemisphere
-74.6989,-107.8876,Southern Hemisphere
16.3003,166.5523,Northern Hemisphere
86.0136,175.5373,Northern Hemisphere
-29.0463,-1.681,Southern Hemisphere
-67.9028,-49.4639,Southern Hemisphere
-39.8667,-75.2546,Southern Hemisphere
-40.8649,-64.1104,Southern Hemisphere
-17.9576,-71.4302,Southern Hemisphere
-17.2002,-129.7997,Southern Hemisphere
48.2399,45.1242,Northern Hemisphere
-0.4907,-155.7705,Southern Hemisphere
-72.0714,-167.7188,Southern Hemisphere
32.0593,-111.1261,Northern Hemisphere
32.2568,111.954,Northern Hemisphere
-72.6599,-44.7102,Southern Hemisphere
48.163,36.3477,Northern Hemisphere
29.1768,47.0997,Northern Hemisphere
-28.1492,98.3916,Southern Hemisphere
81.4645,77.4732,Northern Hemisphere
74.689,56.6207,Northern Hemisphere
-22.2594,-174.0852,Southern Hemisphere
10.2,-125.452,Northern Hemisphere
37.0907,24.2079,Northern Hemisphere
38.8302,19.6888,Northern Hemisphere
31.5044,123.3674,Northern Hemisphere
12.9978,153.7833,Northern Hemisphere
1.2033,89.0444,Northern Hemisphere
84.7567,63.4975,Northern Hemisphere
86.0009,5.0665,Northern Hemisphere
-81.8787,-117.2022,Southern Hemisphere
43.5703,160.4417,Northern Hemisphere
-28.5738,-117.8743,Southern Hemisphere
-25.6741,-60.9768,Southern Hemisphere
-45.4295,-73.3443,Southern Hemisphere
73.87,54.8842,Northern Hemisphere
-29.233,-121.299,Southern Hemisphere
-7.0363,102.2489,Southern Hemisphere
72.2538,125.2725,Northern Hemisphere
15.8381,-112.0072,Northern Hemisphere
-19.7459,-34.5012,Southern Hemisphere
-71.9898,-119.5259,Southern Hemisphere
0.4983,61.1171,Northern Hemisphere
20.669,78.4784,Northern Hemisphere
-0.5487,-38.3131,Southern Hemisphere
61.2685,51.724,Northern Hemisphere
-81.4444,72.3649,Southern Hemisphere
-49.3405,-163.4476,Southern Hemisphere
61.9536,60.6309,Northern Hemisphere
-77.8914,-94.4517,Southern Hemisphere
-52.247,-62.7234,Southern Hemisphere
-35.6675,-102.0761,Southern Hemisphere
7.1906,72.4142,Northern Hemisphere
22.4935,137.4196,Northern Hemisphere
-57.4918,-53.4003,Southern Hemisphere
65.2878,38.3315,Northern Hemisphere
83.1811,84.1132,Northern Hemisphere
78.6893,110.596,Northern Hemisphere
48.4414,101.901,Northern Hemisphere
22.8165,65.5694,Northern Hemisphere
-63.4061,-56.6448,Southern Hemisphere
-35.9504,-122.6424,Southern Hemisphere
59.4386,36.6404,Northern Hemisphere
-15.7611,-63.7123,Southern Hemisphere
-43.8396,-106.9441,Southern Hemisphere
-69.5595,-135.7944,Southern Hemisphere
58.9012,100.7685,Northern Hemisphere
-11.4961,-173.3393,Southern Hemisphere
-61.3155,-133.4886,Southern Hemisphere
54.6369,31.6773,Northern Hemisphere
63.4538,-92.5484,Northern Hemisphere
-86.4164,15.1073,Southern Hemisphere
18.288,-17.8965,Northern Hemisphere
-16.7388,-61.6625,Southern Hemisphere
-73.7449,130.3622,Southern Hemisphere
-64.6992,-47.7935,Southern Hemisphere
77.9284,149.2167,Northern Hemisphere
80.9414,-134.6745,Northern Hemisphere
69.2217,22.0098,Northern Hemisphere
55.2037,105.1787,Northern Hemisphere
-19.8089,-137.5311,Southern Hemisphere
-13.8836,-148.4722,Southern Hemisphere
84.5862,45.7751,Northern Hemisphere
16.1066,67.4469,Northern Hemisphere
80.768,76.2806,Northern Hemisphere
32.8929,-21.702,Northern Hemisphere
78.655,128.8208,Northern Hemisphere
57.8458,174.0249,Northern Hemisphere
19.0467,119.2002,Northern Hemisphere
79.3527,141.9845,Northern Hemisphere
-46.8584,-124.3317,Southern Hemisphere
82.5271,146.2051,Northern Hemisphere
-68.0303,154.3765,Southern Hemisphere
-20.0752,70.7356,Southern Hemisphere
86.0387,16.2451,Northern Hemisphere
58.0874,37.8696,Northern Hemisphere
70.2444,-66.3565,Northern Hemisphere
68.3041,73.132,Northern Hemisphere
-83.9013,148.1756,Southern Hemisphere
79.2892,74.333,Northern Hemisphere
61.4094,157.817,Northern Hemisphere
57.6434,125.7268,Northern Hemisphere
1.1402,108.3809,Northern Hemisphere
56.417,81.5871,Northern Hemisphere
-85.0768,-64.5133,Southern Hemisphere
23.4281,24.4966,Northern Hemisphere
-17.8809,-123.5301,Southern Hemisphere
-75.1982,-87.0541,Southern Hemisphere
84.5396,137.3693,Northern Hemisphere
62.4529,142.6756,Northern Hemisphere
-32.5082,-47.669,Southern Hemisphere
-43.0776,-31.1817,Southern Hemisphere
53.9152,74.6094,Northern Hemisphere
-57.2599,170.0563,Southern Hemisphere
69.1815,170.6597,Northern Hemisphere
76.1602,112.7929,Northern Hemisphere
73.2321,-144.3121,Northern Hemisphere
36.227,72.1863,Northern Hemisphere
-12.7974,-163.969,Southern Hemisphere
-23.7744,21.1231,Southern Hemisphere
39.345,165.598,Northern Hemisphere
-8.3326,-158.6678,Southern Hemisphere
38.4415,155.1486,Northern Hemisphere
50.7819,88.9503,Northern Hemisphere
-66.5641,108.0149,Southern Hemisphere
89.1373,121.894,Northern Hemisphere
-14.7004,-153.7303,Southern Hemisphere
-37.7653,-68.8176,Southern Hemisphere
73.3191,123.1681,Northern Hemisphere
-7.5305,-156.0231,Southern Hemisphere
-31.8157,-56.3666,Southern Hemisphere
38.4005,132.4987,Northern Hemisphere
-43.8794,-169.4246,Southern Hemisphere
-30.0847,-16.5192,Southern Hemisphere
89.4131,-5.9022,Northern Hemisphere
17.6818,8.1921,Northern Hemisphere
-44.3418,-125.5487,Southern Hemisphere
-18.9546,-5.7496,Southern Hemisphere
10.7209,46.8525,Northern Hemisphere
0.6744,-21.9786,Northern Hemisphere
-66.2545,-84.5237,Southern Hemisphere
-64.4768,-172.0508,Southern Hemisphere
-66.9831,150.2647,Southern Hemisphere
44.6082,-129.0734,Northern Hemisphere
67.8485,137.0815,Northern Hemisphere
-42.5236,-19.3191,Southern Hemisphere
-33.2023,137.4616,Southern Hemisphere
-62.7723,118.3355,Southern Hemisphere
53.6796,26.7517,Northern Hemisphere
-48.6251,-133.1597,Southern Hemisphere
37.0733,179.1363,Northern Hemisphere
76.8971,64.1736,Northern Hemisphere
37.6252,88.7379,Northern Hemisphere
62.2509,-157.7422,Northern Hemisphere
-73.156,32.5179,Southern Hemisphere
-59.7069,-130.8975,Southern Hemisphere
70.361,105.0385,Northern Hemisphere
84.8929,102.7418,Northern Hemisphere
-15.0446,-41.7144,Southern Hemisphere
31.8435,-175.3268,Northern Hemisphere
32.6362,70.9506,Northern Hemisphere
16.2609,-29.3441,Northern Hemisphere
-62.3204,-30.4741,Southern Hemisphere
28.7171,171.9363,Northern Hemisphere
16.9568,174.5587,Northern Hemisphere
28.1111,-121.5152,Northern Hemisphere
41.6781,172.3325,Northern Hemisphere
12.4485,8.7628,Northern Hemisphere
25.8559,9.9963,Northern Hemisphere
-77.2697,68.6504,Southern Hemisphere
-18.2055,-6.2911,Southern Hemisphere
65.7928,153.4222,Northern Hemisphere
-60.6707,-128.7115,Southern Hemisphere
45.4605,21.7084,Northern Hemisphere
-1.6479,-34.8564,Southern Hemisphere
-34.1818,-156.3684,Southern Hemisphere
29.7937,92.2776,Northern Hemisphere
-1.8679,85.7591,Southern Hemisphere
11.3503,136.1683,Northern Hemisphere
55.979,78.1391,Northern Hemisphere
-13.3169,-118.4859,Southern Hemisphere
-6.5655,-56.4774,Southern Hemisphere
-62.0875,-66.6793,Southern Hemisphere
4.442,78.724,Northern Hemisphere
73.2974,26.7492,Northern Hemisphere
-66.9978,151.4768,Southern Hemisphere
4.1566,8.5911,Northern Hemisphere
-76.2241,-160.6262,Southern Hemisphere
-13.5156,-61.0461,Southern Hemisphere
12.3261,45.8748,Northern Hemisphere
-75.2815,-159.4916,Southern Hemisphere
29.0841,32.7975,Northern Hemisphere
-19.2677,-22.184,Southern Hemisphere
-36.4234,-98.1003,Southern Hemisphere
30.6468,47.7134,Northern Hemisphere
84.0095,-146.3055,Northern Hemisphere
-56.6843,-71.2705,Southern Hemisphere
66.8908,96.1877,Northern Hemisphere
-88.9475,-149.0876,Southern Hemisphere
-4.1184,-23.6195,Southern Hemisphere
83.8447,87.61,Northern Hemisphere
21.3299,-115.0688,Northern Hemisphere
31.2846,71.0995,Northern Hemisphere
-35.5218,-177.5023,Southern Hemisphere
-69.8557,-5.3063,Southern Hemisphere
64.6222,116.7522,Northern Hemisphere
26.9532,112.6906,Northern Hemisphere
52.2021,54.1652,Northern Hemisphere
-6.5834,-176.073,Southern Hemisphere
-60.101,-53.5323,Southern Hemisphere
83.496,154.7634,Northern Hemisphere
15.3407,102.4975,Northern Hemisphere
60.0909,1.4174,Northern Hemisphere
23.4738,176.3076,Northern Hemisphere
62.7509,107.2511,Northern Hemisphere
9.7748,87.7494,Northern Hemisphere
-2.5018,-69.9308,Southern Hemisphere
32.1602,87.8223,Northern Hemisphere
38.5723,75.9608,Northern Hemisphere
-33.147,-19.2821,Southern Hemisphere
-14.9153,-90.938,Southern Hemisphere
79.0136,125.5526,Northern Hemisphere
-86.2548,-145.4038,Southern Hemisphere
-28.1075,-140.4536,Southern Hemisphere
73.6326,108.378,Northern Hemisphere
61.6441,23.6085,Northern Hemisphere
-37.1891,-7.2354,Southern Hemisphere
59.9545,132.2252,Northern Hemisphere
53.2751,152.0156,Northern Hemisphere
21.9316,134.8658,Northern Hemisphere
30.0702,35.9072,Northern Hemisphere
19.0348,74.8772,Northern Hemisphere
88.8781,37.6979,Northern Hemisphere
-81.5311,-21.4369,Southern Hemisphere
-25.7321,-30.9692,Southern Hemisphere
71.0023,11.4598,Northern Hemisphere
-12.4883,-158.2762,Southern Hemisphere
-49.6628,-118.7416,Southern Hemisphere
-26.0566,-22.0115,Southern Hemisphere
-41.8516,-55.7756,Southern Hemisphere
2.7697,127.1529,Northern Hemisphere
76.7938,82.2844,Northern Hemisphere
61.4875,19.0605,Northern Hemisphere
19.9031,170.529,Northern Hemisphere
58.2498,18.974,Northern Hemisphere
23.3867,-16.0226,Northern Hemisphere
-61.7341,-100.5268,Southern Hemisphere
1.0614,17.873,Northern Hemisphere
26.4767,24.799,Northern Hemisphere
62.7471,74.835,Northern Hemisphere
48.426,145.6461,Northern Hemisphere
-28.5624,-164.6579,Southern Hemisphere
-22.9615,-115.0842,Southern Hemisphere
29.6991,135.6313,Northern Hemisphere
-14.09,-35.6816,Southern Hemisphere
-15.5863,-97.4244,Southern Hemisphere
63.4303,65.1194,Northern Hemisphere
-84.6427,-178.2092,Southern Hemisphere
55.1244,-164.7399,Northern Hemisphere
-33.3352,29.5784,Southern Hemisphere
-78.9357,-61.1683,Southern Hemisphere
25.4638,-169.5942,Northern Hemisphere
23.6894,118.8651,Northern Hemisphere
3.5601,72.3605,Northern Hemisphere
32.5567,54.7781,Northern Hemisphere
43.6856,-178.5776,Northern Hemisphere
-39.6395,-14.3189,Southern Hemisphere
36.0531,36.924,Northern Hemisphere
7.9966,117.3667,Northern Hemisphere
35.5448,-39.3186,Northern Hemisphere
-17.189,-125.7243,Southern Hemisphere
-83.3454,-49.4822,Southern Hemisphere
43.2094,178.5463,Northern Hemisphere
-38.893,-80.6785,Southern Hemisphere
3.8405,28.8049,Northern Hemisphere
-84.9796,-73.3494,Southern Hemisphere
-46.5588,-49.2283,Southern Hemisphere
87.6518,10.7902,Northern Hemisphere
-22.8638,-116.1948,Southern Hemisphere
-81.4081,-157.545,Southern Hemisphere
-36.367,-98.4335,Southern Hemisphere
86.9311,178.02,Northern Hemisphere
11.8075,-67.006,Northern Hemisphere
5.992,63.0607,Northern Hemisphere
-38.7836,-51.3262,Southern Hemisphere
31.0381,93.54,Northern Hemisphere
-45.426,-75.1736,Southern Hemisphere
58.1117,17.6378,Northern Hemisphere
38.0953,14.7505,Northern Hemisphere
-78.8051,85.7256,Southern Hemisphere
-9.6905,-85.274,Southern Hemisphere
15.8831,71.0608,Northern Hemisphere
-42.5351,-103.784,Southern Hemisphere
-10.7856,88.1174,Southern Hemisphere
85.189,25.9823,Northern Hemisphere
-67.1177,-156.7107,Southern Hemisphere
36.8144,-158.7495,Northern Hemisphere
-51.7243,-45.6307,Southern Hemisphere
79.9325,171.3279,Northern Hemisphere
18.288,21.756,Northern Hemisphere
12.9177,27.5948,Northern Hemisphere
-23.1359,54.5868,Southern Hemisphere
-2.5334,-154.4148,Southern Hemisphere
16.1324,160.9655,Northern Hemisphere
70.0303,147.4425,Northern Hemisphere
-2.0171,-117.2432,Southern Hemisphere
66.6768,103.1506,Northern Hemisphere
11.8375,-39.3571,Northern Hemisphere
-4.459,-70.9723,Southern Hemisphere
47.1512,82.9685,Northern Hemisphere
-9.0127,-24.0578,Southern Hemisphere
-31.4611,-60.3896,Southern Hemisphere
-16.2669,-108.8285,Southern Hemisphere
7.379,-19.7922,Northern Hemisphere
42.4643,155.8716,Northern Hemisphere
37.2976,143.3086,Northern Hemisphere
37.3318,22.2807,Northern Hemisphere
10.6835,111.3667,Northern Hemisphere
13.834,102.644,Northern Hemisphere
-55.9087,-18.5644,Southern Hemisphere
-68.349,32.3538,Southern Hemisphere
-86.5848,-135.8484,Southern Hemisphere
37.0112,-100.0387,Northern Hemisphere
55.2458,72.3236,Northern Hemisphere
-81.9029,4.1874,Southern Hemisphere
-11.3369,-25.2633,Southern Hemisphere
-32.8712,-159.364,Southern Hemisphere
-72.1199,-154.0738,Southern Hemisphere
-44.0002,-124.777,Southern Hemisphere
-16.6902,-69.3944,Southern Hemisphere
-31.4477,-169.4697,Southern Hemisphere
-19.8109,-105.6919,Southern Hemisphere
-31.6408,-31.0065,Southern Hemisphere
-68.2261,-44.6159,Southern Hemisphere
15.4852,135.4302,Northern Hemisphere
-20.6912,-169.0862,Southern Hemisphere
-6.3318,-92.8491,Southern Hemisphere
-16.6511,-20.4919,Southern Hemisphere
-41.5512,121.5175,Southern Hemisphere
-45.6631,-38.6614,Southern Hemisphere
-35.1697,-164.8965,Southern Hemisphere
24.4438,174.2241,Northern Hemisphere
-22.8051,140.7643,Southern Hemisphere
6.7564,164.0687,Northern Hemisphere
-8.6864,-96.3626,Southern Hemisphere
59.2869,174.9747,Northern Hemisphere
-89.9023,86.7935,Southern Hemisphere
17.6162,68.4276,Northern Hemisphere
-26.7448,-74.6714,Southern Hemisphere
1.8591,133.0529,Northern Hemisphere
11.3547,71.1549,Northern Hemisphere
-67.8641,-79.8338,Southern Hemisphere
-39.6975,-70.1198,Southern Hemisphere
82.3351,122.7782,Northern Hemisphere
-28.3257,-44.5151,Southern Hemisphere
-8.5107,-3.056,Southern Hemisphere
-28.5066,-72.0875,Southern Hemisphere
-87.1426,-63.6402,Southern Hemisphere
-89.6314,-17.7399,Southern Hemisphere
31.0872,161.1483,Northern Hemisphere
36.5939,96.8637,Northern Hemisphere
51.7149,13.9542,Northern Hemisphere
-84.4294,-59.1096,Southern Hemisphere
31.0043,146.3006,Northern Hemisphere
58.944,31.8936,Northern Hemisphere
48.2339,1.5176,Northern Hemisphere
-6.7153,80.024,Southern Hemisphere
-50.1263,-129.3958,Southern Hemisphere
75.8518,16.194,Northern Hemisphere
20.4197,129.2057,Northern Hemisphere
-47.8336,-114.6601,Southern Hemisphere
-39.4639,127.2542,Southern Hemisphere
-52.3645,-32.1978,Southern Hemisphere
-18.7045,102.4384,Southern Hemisphere
-1.078,-61.2291,Southern Hemisphere
11.8273,101.7252,Northern Hemisphere
-78.2351,-168.2911,Southern Hemisphere
-43.2676,-138.9663,Southern Hemisphere
4.1544,34.5333,Northern Hemisphere
32.0362,-55.2626,Northern Hemisphere
5.9295,100.8209,Northern Hemisphere
-8.2933,115.3739,Southern Hemisphere
79.7534,168.9767,Northern Hemisphere
-12.1413,49.3264,Southern Hemisphere
32.4312,65.0649,Northern Hemisphere
46.6239,-139.5813,Northern Hemisphere
-39.9721,-99.2049,Southern Hemisphere
-89.0713,-165.2744,Southern Hemisphere
12.9275,132.74,Northern Hemisphere
86.0572,13.3993,Northern Hemisphere
-45.0029,-124.0549,Southern Hemisphere
22.679,86.394,Northern Hemisphere
55.4506,112.7335,Northern Hemisphere
-29.8255,-160.5887,Southern Hemisphere
-47.0953,-170.2021,Southern Hemisphere
-29.9541,-10.1614,Southern Hemisphere
49.6349,137.5377,Northern Hemisphere
22.5628,15.3962,Northern Hemisphere
-79.0763,-123.6097,Southern Hemisphere
62.5846,22.9564,Northern Hemisphere
75.4408,54.2648,Northern Hemisphere
22.7133,121.9616,Northern Hemisphere
10.6664,68.662,Northern Hemisphere
-72.7506,-138.0398,Southern Hemisphere
17.9237,1.9092,Northern Hemisphere
-20.8944,-21.6111,Southern Hemisphere
21.4615,168.7653,Northern Hemisphere
50.9272,59.0749,Northern Hemisphere
-55.3534,-72.8685,Southern Hemisphere
-77.842,-145.1494,Southern Hemisphere
13.1782,46.1315,Northern Hemisphere
-14.2187,-99.9676,Southern Hemisphere
-46.2326,-169.1116,Southern Hemisphere
-33.9,-7.2466,Southern Hemisphere
45.7873,159.3399,Northern Hemisphere
49.5892,55.5614,Northern Hemisphere
-28.2779,-178.5453,Southern Hemisphere
15.5592,10.3172,Northern Hemisphere
1.2794,154.5664,Northern Hemisphere
-14.029,-143.9331,Southern Hemisphere
73.53,61.4793,Northern Hemisphere
30.2148,176.7462,Northern Hemisphere
17.9572,104.1139,Northern Hemisphere
83.3517,75.3652,Northern Hemisphere
-60.7896,-37.9456,Southern Hemisphere
-82.4054,-179.3345,Southern Hemisphere
-49.8555,-67.6944,Southern Hemisphere
-46.9766,-8.5341,Southern Hemisphere
-30.3273,-143.0431,Southern Hemisphere
-56.836,65.3071,Southern Hemisphere
-76.7284,-159.2659,Southern Hemisphere
-37.6963,-74.5764,Southern Hemisphere
47.7959,5.3434,Northern Hemisphere
-54.3915,-20.6312,Southern Hemisphere
39.3906,99.8109,Northern Hemisphere
-57.8625,-28.2813,Southern Hemisphere
73.9168,121.9414,Northern Hemisphere
-21.7939,-160.0256,Southern Hemisphere
78.5005,43.227,Northern Hemisphere
55.7078,169.4091,Northern Hemisphere
85.8783,-21.3005,Northern Hemisphere
68.1098,25.9978,Northern Hemisphere
76.348,34.5026,Northern Hemisphere
-21.9248,-72.0812,Southern Hemisphere
85.8567,8.3151,Northern Hemisphere
20.885,96.3843,Northern Hemisphere
52.1258,9.5866,Northern Hemisphere
53.2101,-26.7295,Northern Hemisphere
84.3092,-142.3372,Northern Hemisphere
-75.3466,-60.5696,Southern Hemisphere
-78.3229,-44.7646,Southern Hemisphere
26.1129,89.7458,Northern Hemisphere
-6.4319,-112.7018,Southern Hemisphere
35.0117,89.0626,Northern Hemisphere
-41.6996,-14.1867,Southern Hemisphere
15.1169,39.5147,Northern Hemisphere
-53.4599,71.262,Southern Hemisphere
-34.9202,102.8467,Southern Hemisphere
78.3898,99.0994,Northern Hemisphere
-65.8205,-99.989,Southern Hemisphere
-26.7165,-96.2544,Southern Hemisphere
21.8026,84.1592,Northern Hemisphere
-16.3885,-122.9363,Southern Hemisphere
-21.1732,-137.9177,Southern Hemisphere
26.1639,14.8353,Northern Hemisphere
61.6686,115.8578,Northern Hemisphere
51.4572,-162.2864,Northern Hemisphere
-77.1572,-143.9448,Southern Hemisphere
-54.6037,-125.5112,Southern Hemisphere
56.8017,49.4036,Northern Hemisphere
37.0157,-0.2871,Northern Hemisphere
45.429,164.2289,Northern Hemisphere
-88.4639,-31.9844,Southern Hemisphere
50.9631,73.0365,Northern Hemisphere
14.3917,84.9607,Northern Hemisphere
2.2765,26.8706,Northern Hemisphere
-18.449,-45.1553,Southern Hemisphere
-4.6011,-38.5246,Southern Hemisphere
46.3718,83.0522,Northern Hemisphere
52.5447,33.8124,Northern Hemisphere
48.6236,37.7253,Northern Hemisphere
-9.0051,-112.554,Southern Hemisphere
13.9515,169.8037,Northern Hemisphere
-88.2574,-29.8262,Southern Hemisphere
-28.832,-56.5627,Southern Hemisphere
-17.3936,-83.2313,Southern Hemisphere
-31.3057,-38.6356,Southern Hemisphere
75.986,171.4748,Northern Hemisphere
-30.5549,-71.4595,Southern Hemisphere
19.4107,-3.569,Northern Hemisphere
-53.2432,-83.7917,Southern Hemisphere
-56.099,-77.4873,Southern Hemisphere
-8.7236,16.7835,Southern Hemisphere
-71.2236,-174.2294,Southern Hemisphere
34.0244,33.6046,Northern Hemisphere
-77.4916,51.0872,Southern Hemisphere
-48.0529,-167.4037,Southern Hemisphere
-79.6584,-149.0714,Southern Hemisphere
64.7473,28.2664,Northern Hemisphere
-70.0661,-93.9148,Southern Hemisphere
-77.6227,155.8259,Southern Hemisphere
-66.6122,-102.2039,Southern Hemisphere
37.7409,108.6677,Northern Hemisphere
79.0478,90.4455,Northern Hemisphere
33.2705,1.3398,Northern Hemisphere
-64.3154,-108.1374,Southern Hemisphere
55.3618,163.8545,Northern Hemisphere
68.2631,103.7039,Northern Hemisphere
42.7123,158.5789,Northern Hemisphere
-7.8648,-51.9034,Southern Hemisphere
-36.4592,-34.2027,Southern Hemisphere
-58.4773,-18.0064,Southern Hemisphere
41.9839,163.95,Northern Hemisphere
-56.98,-109.1608,Southern Hemisphere
80.2237,156.6971,Northern Hemisphere
-40.7203,-127.4599,Southern Hemisphere
74.9333,130.0337,Northern Hemisphere
-50.8941,-1.3699,Southern Hemisphere
9.5083,-166.2239,Northern Hemisphere
-71.0596,-121.3176,Southern Hemisphere
-8.8315,-88.9084,Southern Hemisphere
-6.8099,-54.9926,Southern Hemisphere
44.9525,134.2723,Northern Hemisphere
64.0392,1.9327,Northern Hemisphere
-69.3571,58.8799,Southern Hemisphere
44.7617,12.2827,Northern Hemisphere
8.7171,171.0033,Northern Hemisphere
-64.754,-28.5187,Southern Hemisphere
-59.294,-161.9073,Southern Hemisphere
-37.054,-109.6471,Southern Hemisphere
-76.0346,-58.071,Southern Hemisphere
-62.3706,-140.999,Southern Hemisphere
-83.7999,-141.09,Southern Hemisphere
35.4136,146.0721,Northern Hemisphere
25.3822,161.4618,Northern Hemisphere
-19.6887,-170.5653,Southern Hemisphere
-89.1602,-41.9194,Southern Hemisphere
77.1877,42.9373,Northern Hemisphere
-73.5504,-1.9277,Southern Hemisphere
-29.319,-59.5891,Southern Hemisphere
-50.2978,143.4463,Southern Hemisphere
59.4811,30.0685,Northern Hemisphere
-15.1776,-121.1145,Southern Hemisphere
11.1697,37.2815,Northern Hemisphere
7.5065,-158.2553,Northern Hemisphere
-51.5196,-148.7481,Southern Hemisphere
-17.6149,-109.9464,Southern Hemisphere
-7.4203,-33.2847,Southern Hemisphere
26.9901,12.1196,Northern Hemisphere
-50.659,-72.2036,Southern Hemisphere
86.9584,96.5127,Northern Hemisphere
88.2956,-149.1374,Northern Hemisphere
82.6262,176.6549,Northern Hemisphere
35.3368,175.026,Northern Hemisphere
34.8697,114.3636,Northern Hemisphere
69.1141,153.2798,Northern Hemisphere
-3.2165,-70.464,Southern Hemisphere
15.3066,115.3066,Northern Hemisphere
-48.1634,-2.0914,Southern Hemisphere
-48.1309,-18.5797,Southern Hemisphere
-34.4072,-43.6958,Southern Hemisphere
21.5579,67.4143,Northern Hemisphere
-36.6093,-143.2106,Southern Hemisphere
-83.1768,107.6535,Southern Hemisphere
80.2578,59.1642,Northern Hemisphere
-39.9372,-43.1111,Southern Hemisphere
3.7571,-63.3516,Northern Hemisphere
-38.0781,-27.5517,Southern Hemisphere
-30.3714,-82.9239,Southern Hemisphere
73.1938,44.7008,Northern Hemisphere
33.723,109.4514,Northern Hemisphere
-21.3325,-100.375,Southern Hemisphere
-88.9123,12.5973,Southern Hemisphere
-55.3562,-154.5242,Southern Hemisphere
-53.2404,-73.3265,Southern Hemisphere
59.6198,-137.4642,Northern Hemisphere
-75.9304,-123.9367,Southern Hemisphere
39.9013,31.7584,Northern Hemisphere
-45.1855,-99.3112,Southern Hemisphere
24.4087,140.632,Northern Hemisphere
-75.5971,71.684,Southern Hemisphere
-59.8021,-89.0473,Southern Hemisphere
42.2871,147.5287,Northern Hemisphere
52.8405,68.6555,Northern Hemisphere
63.7276,165.8758,Northern Hemisphere
17.133,130.7967,Northern Hemisphere
-43.6875,-98.3514,Southern Hemisphere
-22.4736,-167.0509,Southern Hemisphere
-65.4019,-152.1496,Southern Hemisphere
-55.8674,-89.874,Southern Hemisphere
40.5622,166.6244,Northern Hemisphere
79.2513,-112.8339,Northern Hemisphere
-1.8808,-74.1044,Southern Hemisphere
-16.4182,-14.1114,Southern Hemisphere
-20.7313,-145.0389,Southern Hemisphere
-11.4664,-15.6445,Southern Hemisphere
40.0042,87.9519,Northern Hemisphere
33.9281,117.1631,Northern Hemisphere
76.7734,43.6235,Northern Hemisphere
-83.7886,-66.4285,Southern Hemisphere
31.7566,116.16,Northern Hemisphere
-42.9605,-57.408,Southern Hemisphere
-44.2282,-8.6799,Southern Hemisphere
61.4729,138.775,Northern Hemisphere
25.9915,-108.42,Northern Hemisphere
15.5089,-86.6633,Northern Hemisphere
-56.0118,-30.6451,Southern Hemisphere
-44.4832,-5.817,Southern Hemisphere
28.5275,55.4362,Northern Hemisphere
-15.9104,130.9774,Southern Hemisphere
-74.0028,-40.1956,Southern Hemisphere
-28.0093,-45.2286,Southern Hemisphere
77.403,55.4581,Northern Hemisphere
87.6646,0.2841,Northern Hemisphere
-77.4285,-85.5068,Southern Hemisphere
27.8138,30.7142,Northern Hemisphere
-22.5628,-144.3563,Southern Hemisphere
-57.2428,81.1189,Southern Hemisphere
56.5867,10.6168,Northern Hemisphere
-57.1087,-133.3167,Southern Hemisphere
72.4092,112.8307,Northern Hemisphere
22.3959,-150.0973,Northern Hemisphere
-37.2374,-130.1828,Southern Hemisphere
-28.4127,-93.9785,Southern Hemisphere
31.1048,10.9902,Northern Hemisphere
45.3238,104.8402,Northern Hemisphere
87.7714,94.0202,Northern Hemisphere
-88.6928,-2.3586,Southern Hemisphere
47.0455,-94.8183,Northern Hemisphere
-29.3346,-113.2587,Southern Hemisphere
70.2274,-32.9675,Northern Hemisphere
79.3784,68.1184,Northern Hemisphere
-79.6965,-120.5541,Southern Hemisphere
-71.9681,-54.3045,Southern Hemisphere
40.5396,-155.0047,Northern Hemisphere
18.3437,-129.6958,Northern Hemisphere
35.8676,66.3174,Northern Hemisphere
21.3033,85.5359,Northern Hemisphere
-15.6372,-2.4873,Southern Hemisphere
82.3585,2.9935,Northern Hemisphere
-25.163,-34.6396,Southern Hemisphere
-31.4055,-70.7827,Southern Hemisphere
-17.9703,-165.3535,Southern Hemisphere
-12.9751,167.552,Southern Hemisphere
87.6369,-17.0635,Northern Hemisphere
42.17,35.1139,Northern Hemisphere
-64.2309,-77.0593,Southern Hemisphere
64.2245,23.015,Northern Hemisphere
