latitude,longitude,classification
1,38.8047,Northern Hemisphere
2,98.5567,Northern Hemisphere
-2,-104.8365,Southern Hemisphere
1,162.0517,Northern Hemisphere
2,129.606,Northern Hemisphere
-1,-89.1425,Southern Hemisphere
2,120.0997,Northern Hemisphere
-1,-121.4611,Southern Hemisphere
2,162.044,Northern Hemisphere
1,172.4543,Northern Hemisphere
2,116.265,Northern Hemisphere
-1,-77.0409,Southern Hemisphere
1,22.2807,Northern Hemisphere
-2,-68.6333,Southern Hemisphere
-2,-86.0843,Southern Hemisphere
2,3.3595,Northern Hemisphere
-1,-130.5067,Southern Hemisphere
-1,-52.9888,Southern Hemisphere
2,96.0379,Northern Hemisphere
1,8.0971,Northern Hemisphere
-2,-147.5086,Southern Hemisphere
-2,-122.8712,Southern Hemisphere
1,176.3615,Northern Hemisphere
-1,-147.1196,Southern Hemisphere
-2,-8.6103,Southern Hemisphere
-1,-6.9978,Southern Hemisphere
-1,-169.4697,Southern Hemisphere
2,25.6429,Northern Hemisphere
1,169.484,Northern Hemisphere
-2,-136.8679,Southern Hemisphere
-1,-44.5698,Southern Hemisphere
2,48.4718,Northern Hemisphere
1,73.2738,Northern Hemisphere
2,114.0374,Northern Hemisphere
-2,-6.5746,Southern Hemisphere
-2,-80.1527,Southern Hemisphere
-1,-106.7857,Southern Hemisphere
-2,-89.9222,Southern Hemisphere
-1,-2.6444,Southern Hemisphere
-1,-103.7246,Southern Hemisphere
2,146.2759,Northern Hemisphere
1,30.1287,Northern Hemisphere
-2,-93.2065,Southern Hemisphere
1,68.4276,Northern Hemisphere
1,38.2957,Northern Hemisphere
1,133.0529,Northern Hemisphere
-2,-108.8451,Southern Hemisphere
-2,-49.4867,Southern Hemisphere
1,37.953,Northern Hemisphere
1,170.1735,Northern Hemisphere
1,127.3957,Northern Hemisphere
1,176.944,Northern Hemisphere
1,172.6187,Northern Hemisphere
1,124.5321,Northern Hemisphere
-2,-179.2297,Southern Hemisphere
-2,-105.6307,Southern Hemisphere
2,96.8637,Northern Hemisphere
-2,-19.337,Southern Hemisphere
2,63.5391,Northern Hemisphere
2,64.4338,Northern Hemisphere
-1,-33.8635,Southern Hemisphere
-2,-113.3135,Southern Hemisphere
-1,-140.1263,Southern Hemisphere
-2,-57.5002,Southern Hemisphere
1,146.9305,Northern Hemisphere
1,39.8066,Northern Hemisphere
2,6.6233,Northern Hemisphere
2,127.2542,Northern Hemisphere
-1,-2.8326,Southern Hemisphere
2,49.9226,Northern Hemisphere
2,34.8786,Northern Hemisphere
-1,-156.9156,Southern Hemisphere
-2,-11.9586,Southern Hemisphere
-1,-48.7982,Southern Hemisphere
1,122.0362,Northern Hemisphere
1,158.9583,Northern Hemisphere
-2,-64.6261,Southern Hemisphere
-2,-121.8601,Southern Hemisphere
2,122.4312,Northern Hemisphere
2,93.1062,Northern Hemisphere
-2,-139.5813,Southern Hemisphere
1,95.8339,Northern Hemisphere
1,35.0295,Northern Hemisphere
-2,-34.6189,Southern Hemisphere
-1,-103.7124,Southern Hemisphere
-2,-144.5622,Southern Hemisphere
1,112.679,Northern Hemisphere
-2,-102.2492,Southern Hemisphere
-2,-67.2665,Southern Hemisphere
1,44.4876,Northern Hemisphere
2,61.3444,Northern Hemisphere
-2,-86.4585,Southern Hemisphere
-1,-40.3651,Southern Hemisphere
2,112.5628,Northern Hemisphere
-2,-169.0763,Southern Hemisphere
-2,-19.7849,Southern Hemisphere
-2,-168.8396,Southern Hemisphere
2,109.933,Northern Hemisphere
2,121.9616,Northern Hemisphere
-2,-111.338,Southern Hemisphere
-2,-106.0006,Southern Hemisphere
-2,-96.4424,Southern Hemisphere
2,111.4615,Northern Hemisphere
1,121.6397,Northern Hemisphere
-2,-120.9251,Southern Hemisphere
-1,-177.7881,Southern Hemisphere
-2,-28.6597,Southern Hemisphere
-1,-133.8685,Southern Hemisphere
2,111.7532,Northern Hemisphere
-1,-36.5354,Southern Hemisphere
-2,-74.786,Southern Hemisphere
1,159.3399,Northern Hemisphere
-1,-124.4386,Southern Hemisphere
1,174.6488,Northern Hemisphere
-1,-88.7206,Southern Hemisphere
-2,-144.8267,Southern Hemisphere
-1,-143.773,Southern Hemisphere
-2,-59.7852,Southern Hemisphere
2,59.6062,Northern Hemisphere
1,75.3652,Northern Hemisphere
-1,-22.301,Southern Hemisphere
-2,-14.4084,Southern Hemisphere
-1,-96.0234,Southern Hemisphere
-1,-47.7745,Southern Hemisphere
1,67.6641,Northern Hemisphere
2,178.178,Northern Hemisphere
1,64.4196,Northern Hemisphere
-2,-100.7265,Southern Hemisphere
1,5.3434,Northern Hemisphere
-1,-140.5899,Southern Hemisphere
1,61.1671,Northern Hemisphere
-1,-176.1314,Southern Hemisphere
1,3.7789,Northern Hemisphere
-1,-38.2655,Southern Hemisphere
-2,-142.1573,Southern Hemisphere
2,145.7078,Northern Hemisphere
-1,-4.1217,Southern Hemisphere
2,11.768,Northern Hemisphere
-1,-156.457,Southern Hemisphere
-1,-111.9248,Southern Hemisphere
1,77.3172,Northern Hemisphere
-1,-42.6452,Southern Hemisphere
-1,-127.0471,Southern Hemisphere
-1,-170.4134,Southern Hemisphere
1,153.2705,Northern Hemisphere
2,14.6534,Northern Hemisphere
2,110.6796,Northern Hemisphere
-1,-44.7646,Southern Hemisphere
1,83.5681,Northern Hemisphere
1,94.5856,Northern Hemisphere
2,89.0626,Northern Hemisphere
1,114.859,Northern Hemisphere
-2,-18.9208,Southern Hemisphere
2,71.262,Northern Hemisphere
1,67.8749,Northern Hemisphere
-1,-112.6607,Southern Hemisphere
-2,-164.8749,Southern Hemisphere
2,41.432,Northern Hemisphere
-2,-68.1974,Southern Hemisphere
2,77.851,Northern Hemisphere
1,57.0637,Northern Hemisphere
2,79.5039,Northern Hemisphere
1,64.6367,Northern Hemisphere
-2,-89.6823,Southern Hemisphere
-2,-13.2109,Southern Hemisphere
-2,-115.1574,Southern Hemisphere
-1,-58.4807,Southern Hemisphere
1,146.8017,Northern Hemisphere
1,108.7261,Northern Hemisphere
-1,-44.571,Southern Hemisphere
1,53.9053,Northern Hemisphere
1,72.686,Northern Hemisphere
2,136.4051,Northern Hemisphere
-2,-87.7235,Southern Hemisphere
-1,-139.0359,Southern Hemisphere
-1,-87.1514,Southern Hemisphere
2,83.0522,Northern Hemisphere
-2,-146.1876,Southern Hemisphere
2,80.9949,Northern Hemisphere
-2,-76.0485,Southern Hemisphere
-1,-47.1951,Southern Hemisphere
2,150.1738,Northern Hemisphere
1,76.6295,Northern Hemisphere
2,124.2933,Northern Hemisphere
1,4.1832,Northern Hemisphere
-2,-152.3356,Southern Hemisphere
1,143.8462,Northern Hemisphere
2,36.7568,Northern Hemisphere
2,69.5581,Northern Hemisphere
2,102.5127,Northern Hemisphere
2,54.8362,Northern Hemisphere
-1,-80.4768,Southern Hemisphere
-2,-71.3945,Southern Hemisphere
-2,-167.4916,Southern Hemisphere
2,41.9471,Northern Hemisphere
-2,-113.6426,Southern Hemisphere
-2,-25.2527,Southern Hemisphere
2,178.1271,Northern Hemisphere
-1,-93.9148,Southern Hemisphere
-2,-17.3542,Southern Hemisphere
-1,-142.9781,Southern Hemisphere
2,119.6627,Northern Hemisphere
-1,-10.9522,Southern Hemisphere
-1,-56.7295,Southern Hemisphere
1,178.3953,Northern Hemisphere
2,71.8626,Northern Hemisphere
-1,-16.1455,Southern Hemisphere
2,103.7039,Northern Hemisphere
-2,-21.4211,Southern Hemisphere
2,151.6751,Northern Hemisphere
1,148.2173,Northern Hemisphere
-1,-147.6759,Southern Hemisphere
2,163.95,Northern Hemisphere
-1,-162.8038,Southern Hemisphere
-2,-23.3029,Southern Hemisphere
1,96.7928,Northern Hemisphere
-2,-49.9663,Southern Hemisphere
-1,-105.9699,Southern Hemisphere
-2,-166.2239,Southern Hemisphere
-2,-39.6881,Southern Hemisphere
2,45.498,Northern Hemisphere
-2,-166.8248,Southern Hemisphere
2,134.2723,Northern Hemisphere
-1,-178.0673,Southern Hemisphere
-2,-155.4335,Southern Hemisphere
2,12.2827,Northern Hemisphere
-1,-101.2097,Southern Hemisphere
2,151.4813,Northern Hemisphere
-1,-70.7421,Southern Hemisphere
-1,-83.7623,Southern Hemisphere
2,120.8506,Northern Hemisphere
-2,-152.3706,Southern Hemisphere
1,128.5942,Northern Hemisphere
-1,-171.4039,Southern Hemisphere
-2,-124.5016,Southern Hemisphere
-2,-171.2404,Southern Hemisphere
2,167.1877,Northern Hemisphere
1,35.9974,Northern Hemisphere
-2,-1.9277,Southern Hemisphere
1,122.3927,Northern Hemisphere
-2,-21.1885,Southern Hemisphere
-1,-172.0777,Southern Hemisphere
-2,-121.9177,Southern Hemisphere
-1,-11.8211,Southern Hemisphere
2,21.7447,Northern Hemisphere
-1,-121.7938,Southern Hemisphere
-2,-123.0768,Southern Hemisphere
2,39.6173,Northern Hemisphere
1,66.4164,Northern Hemisphere
-2,-106.0026,Southern Hemisphere
2,18.3264,Northern Hemisphere
-1,-162.946,Southern Hemisphere
1,125.3368,Northern Hemisphere
-1,-65.6364,Southern Hemisphere
1,119.9467,Northern Hemisphere
-2,-70.464,Southern Hemisphere
2,115.3066,Northern Hemisphere
-1,-53.1668,Southern Hemisphere
-2,-69.0572,Southern Hemisphere
-2,-47.1756,Southern Hemisphere
-1,-169.2139,Southern Hemisphere
1,36.3621,Northern Hemisphere
2,6.8232,Northern Hemisphere
2,59.1642,Northern Hemisphere
1,141.6548,Northern Hemisphere
-2,-4.0378,Southern Hemisphere
1,41.2218,Northern Hemisphere
1,37.0471,Northern Hemisphere
-2,-60.2989,Southern Hemisphere
-1,-54.67,Southern Hemisphere
-1,-111.3325,Southern Hemisphere
1,113.3609,Northern Hemisphere
-2,-167.4027,Southern Hemisphere
-1,-1.4377,Southern Hemisphere
-1,-148.7384,Southern Hemisphere
-1,-165.9304,Southern Hemisphere
2,129.9013,Northern Hemisphere
-1,-70.9468,Southern Hemisphere
1,80.6888,Northern Hemisphere
-1,-39.368,Southern Hemisphere
-2,-115.2753,Southern Hemisphere
2,79.4477,Northern Hemisphere
2,147.5287,Northern Hemisphere
2,68.6555,Northern Hemisphere
-2,-14.1242,Southern Hemisphere
-1,-148.3741,Southern Hemisphere
2,81.6486,Northern Hemisphere
2,86.552,Northern Hemisphere
1,84.4665,Northern Hemisphere
-1,-179.2475,Southern Hemisphere
1,166.6244,Northern Hemisphere
2,67.1661,Northern Hemisphere
2,177.754,Northern Hemisphere
-2,-173.0112,Southern Hemisphere
-2,-78.1905,Southern Hemisphere
-1,-7.7226,Southern Hemisphere
1,87.9519,Northern Hemisphere
1,117.1631,Northern Hemisphere
2,43.6235,Northern Hemisphere
-2,-114.9454,Southern Hemisphere
-2,-63.84,Southern Hemisphere
1,169.9677,Northern Hemisphere
-1,-71.6131,Southern Hemisphere
-1,-41.225,Southern Hemisphere
2,105.5089,Northern Hemisphere
-2,-146.0118,Southern Hemisphere
2,76.8369,Northern Hemisphere
1,95.9762,Northern Hemisphere
2,132.108,Northern Hemisphere
-2,-76.9299,Southern Hemisphere
1,48.4238,Northern Hemisphere
-1,-108.3654,Southern Hemisphere
1,30.3118,Northern Hemisphere
2,12.5715,Northern Hemisphere
2,117.8138,Northern Hemisphere
2,67.4372,Northern Hemisphere
-1,-147.2428,Southern Hemisphere
-2,-33.4133,Southern Hemisphere
-1,-45.0152,Southern Hemisphere
-1,-17.5908,Southern Hemisphere
2,164.3349,Northern Hemisphere
-2,-150.0973,Southern Hemisphere
1,22.4427,Northern Hemisphere
-2,-74.5836,Southern Hemisphere
2,136.896,Northern Hemisphere
-2,-44.6762,Southern Hemisphere
-2,-37.9427,Southern Hemisphere
-2,-85.9798,Southern Hemisphere
-2,-86.3867,Southern Hemisphere
1,85.1817,Northern Hemisphere
1,60.579,Northern Hemisphere
1,147.0325,Northern Hemisphere
1,68.1184,Northern Hemisphere
-2,-22.8461,Southern Hemisphere
-2,-23.3025,Southern Hemisphere
2,159.8347,Northern Hemisphere
-1,-157.879,Southern Hemisphere
1,135.2592,Northern Hemisphere
-1,-68.6967,Southern Hemisphere
2,118.8411,Northern Hemisphere
-2,-7.6415,Southern Hemisphere
1,64.837,Northern Hemisphere
-2,-47.5537,Southern Hemisphere
2,87.2165,Northern Hemisphere
-2,-10.9647,Southern Hemisphere
2,154.278,Northern Hemisphere
-2,-127.1047,Southern Hemisphere
-1,-23.4254,Southern Hemisphere
-2,-36.5723,Southern Hemisphere
1,179.3349,Northern Hemisphere
2,80.3316,Northern Hemisphere
-2,-82.6798,Southern Hemisphere
-1,-44.4145,Southern Hemisphere
-2,-1.1949,Southern Hemisphere
-2,-12.7859,Southern Hemisphere
2,39.6677,Northern Hemisphere
1,171.2707,Northern Hemisphere
-2,-13.9075,Southern Hemisphere
2,124.5212,Northern Hemisphere
-1,-42.0593,Southern Hemisphere
-2,-112.1381,Southern Hemisphere
2,141.3147,Northern Hemisphere
2,40.2392,Northern Hemisphere
-2,-159.9511,Southern Hemisphere
1,168.6979,Northern Hemisphere
-2,-157.0649,Southern Hemisphere
1,103.845,Northern Hemisphere
-2,-73.7892,Southern Hemisphere
-1,-3.6271,Southern Hemisphere
1,143.5533,Northern Hemisphere
-1,-71.7088,Southern Hemisphere
-1,-178.3461,Southern Hemisphere
2,146.9066,Northern Hemisphere
1,89.9699,Northern Hemisphere
2,51.0107,Northern Hemisphere
-2,-124.3995,Southern Hemisphere
-2,-27.4195,Southern Hemisphere
2,38.8269,Northern Hemisphere
1,67.8076,Northern Hemisphere
1,129.0179,Northern Hemisphere
-1,-170.5381,Southern Hemisphere
-1,-49.0688,Southern Hemisphere
1,118.6651,Northern Hemisphere
-1,-81.3703,Southern Hemisphere
1,85.2159,Northern Hemisphere
1,70.3914,Northern Hemisphere
1,166.1515,Northern Hemisphere
2,58.2153,Northern Hemisphere
-2,-52.2742,Southern Hemisphere
2,103.8883,Northern Hemisphere
2,52.3947,Northern Hemisphere
-1,-35.2155,Southern Hemisphere
-1,-178.3561,Southern Hemisphere
-2,-2.0728,Southern Hemisphere
-1,-3.1139,Southern Hemisphere
-1,-162.7114,Southern Hemisphere
2,9.445,Northern Hemisphere
1,174.5509,Northern Hemisphere
2,21.3845,Northern Hemisphere
2,123.8371,Northern Hemisphere
-1,-112.4331,Southern Hemisphere
-2,-24.3188,Southern Hemisphere
2,117.5752,Northern Hemisphere
1,20.993,Northern Hemisphere
-2,-59.6174,Southern Hemisphere
-1,-76.8633,Southern Hemisphere
2,134.1647,Northern Hemisphere
-1,-0.0082,Southern Hemisphere
2,22.5426,Northern Hemisphere
1,163.5985,Northern Hemisphere
-1,-53.8665,Southern Hemisphere
2,96.555,Northern Hemisphere
2,150.6859,Northern Hemisphere
-2,-142.6565,Southern Hemisphere
-2,-72.1615,Southern Hemisphere
-1,-99.4981,Southern Hemisphere
1,23.1869,Northern Hemisphere
-1,-164.1922,Southern Hemisphere
1,6.301,Northern Hemisphere
-2,-114.5593,Southern Hemisphere
-1,-9.8589,Southern Hemisphere
-2,-171.6901,Southern Hemisphere
1,80.0857,Northern Hemisphere
2,94.0799,Northern Hemisphere
1,91.9063,Northern Hemisphere
-2,-171.9476,Southern Hemisphere
-2,-126.0523,Southern Hemisphere
-1,-71.614,Southern Hemisphere
-1,-130.0688,Southern Hemisphere
2,45.8941,Northern Hemisphere
2,29.3975,Northern Hemisphere
2,45.7523,Northern Hemisphere
2,25.7839,Northern Hemisphere
-1,-48.1185,Southern Hemisphere
-1,-78.5444,Southern Hemisphere
-1,-152.3715,Southern Hemisphere
2,173.5232,Northern Hemisphere
-1,-157.5682,Southern Hemisphere
-2,-106.7794,Southern Hemisphere
1,65.3075,Northern Hemisphere
1,26.3393,Northern Hemisphere
-1,-162.3696,Southern Hemisphere
-1,-161.0995,Southern Hemisphere
-2,-48.9011,Southern Hemisphere
1,145.2237,Northern Hemisphere
-2,-53.918,Southern Hemisphere
1,109.344,Northern Hemisphere
-2,-9.6281,Southern Hemisphere
2,145.0953,Northern Hemisphere
2,22.963,Northern Hemisphere
-2,-51.6199,Southern Hemisphere
-1,-77.8391,Southern Hemisphere
1,130.5755,Northern Hemisphere
1,44.8401,Northern Hemisphere
2,32.9588,Northern Hemisphere
1,90.4013,Northern Hemisphere
1,93.707,Northern Hemisphere
-1,-25.5741,Southern Hemisphere
1,56.2926,Northern Hemisphere
-2,-166.1952,Southern Hemisphere
-1,-150.2796,Southern Hemisphere
-2,-128.5468,Southern Hemisphere
2,1.925,Northern Hemisphere
2,167.8395,Northern Hemisphere
-1,-87.2979,Southern Hemisphere
-2,-69.0684,Southern Hemisphere
-2,-53.5335,Southern Hemisphere
1,133.017,Northern Hemisphere
-2,-6.3635,Southern Hemisphere
-1,-113.9308,Southern Hemisphere
-1,-8.553,Southern Hemisphere
2,30.6871,Northern Hemisphere
-2,-57.7686,Southern Hemisphere
-2,-93.0376,Southern Hemisphere
1,132.8446,Northern Hemisphere
2,54.8676,Northern Hemisphere
-2,-19.3511,Southern Hemisphere
2,1.0604,Northern Hemisphere
2,63.7007,Northern Hemisphere
-2,-49.962,Southern Hemisphere
2,18.2408,Northern Hemisphere
2,95.2374,Northern Hemisphere
-1,-15.6404,Southern Hemisphere
-2,-61.806,Southern Hemisphere
-1,-112.6243,Southern Hemisphere
1,32.7928,Northern Hemisphere
1,78.943,Northern Hemisphere
2,63.6728,Northern Hemisphere
2,159.0437,Northern Hemisphere
-1,-128.718,Southern Hemisphere
-1,-46.0937,Southern Hemisphere
-2,-144.1815,Southern Hemisphere
2,176.9272,Northern Hemisphere
-2,-80.9777,Southern Hemisphere
-1,-42.4093,Southern Hemisphere
2,166.241,Northern Hemisphere
2,172.3821,Northern Hemisphere
-2,-118.0583,Southern Hemisphere
-2,-137.4291,Southern Hemisphere
1,107.4756,Northern Hemisphere
-2,-127.896,Southern Hemisphere
2,77.2113,Northern Hemisphere
-1,-146.3652,Southern Hemisphere
1,155.55,Northern Hemisphere
-1,-102.7514,Southern Hemisphere
2,145.7914,Northern Hemisphere
-1,-26.1231,Southern Hemisphere
-1,-156.1868,Southern Hemisphere
-2,-145.4081,Southern Hemisphere
-1,-69.0359,Southern Hemisphere
-2,-111.5365,Southern Hemisphere
1,176.4224,Northern Hemisphere
-1,-93.7449,Southern Hemisphere
2,54.7722,Northern Hemisphere
1,169.7398,Northern Hemisphere
2,161.1191,Northern Hemisphere
-1,-170.6165,Southern Hemisphere
1,84.9705,Northern Hemisphere
-2,-134.5927,Southern Hemisphere
2,54.7842,Northern Hemisphere
-2,-57.0669,Southern Hemisphere
-1,-46.5674,Southern Hemisphere
1,106.004,Northern Hemisphere
1,49.6705,Northern Hemisphere
2,19.1458,Northern Hemisphere
-2,-5.7006,Southern Hemisphere
-1,-99.7614,Southern Hemisphere
-2,-81.6158,Southern Hemisphere
1,85.3557,Northern Hemisphere
-1,-152.339,Southern Hemisphere
-1,-80.9108,Southern Hemisphere
1,136.6839,Northern Hemisphere
1,80.7268,Northern Hemisphere
-2,-167.8125,Southern Hemisphere
2,171.44,Northern Hemisphere
-2,-130.6532,Southern Hemisphere
-1,-7.9555,Southern Hemisphere
-2,-55.1154,Southern Hemisphere
2,95.8446,Northern Hemisphere
-2,-44.869,Southern Hemisphere
2,70.2444,Northern Hemisphere
1,0.6481,Northern Hemisphere
-1,-178.405,Southern Hemisphere
2,129.7042,Northern Hemisphere
1,39.6605,Northern Hemisphere
1,30.7996,Northern Hemisphere
-2,-127.4682,Southern Hemisphere
-1,-130.0038,Southern Hemisphere
-1,-37.6882,Southern Hemisphere
-1,-142.205,Southern Hemisphere
-2,-117.4569,Southern Hemisphere
1,170.357,Northern Hemisphere
1,73.5017,Northern Hemisphere
1,10.3074,Northern Hemisphere
-2,-140.5297,Southern Hemisphere
1,174.8888,Northern Hemisphere
-2,-56.1392,Southern Hemisphere
1,114.175,Northern Hemisphere
-1,-140.285,Southern Hemisphere
1,113.3641,Northern Hemisphere
2,41.7102,Northern Hemisphere
2,162.3903,Northern Hemisphere
-2,-97.3098,Southern Hemisphere
-1,-91.7067,Southern Hemisphere
-1,-176.2115,Southern Hemisphere
-1,-32.8501,Southern Hemisphere
-1,-167.0312,Southern Hemisphere
-1,-63.8786,Southern Hemisphere
2,94.8201,Northern Hemisphere
-2,-111.9825,Southern Hemisphere
-2,-177.5606,Southern Hemisphere
-2,-41.3788,Southern Hemisphere
1,112.9292,Northern Hemisphere
-2,-178.3087,Southern Hemisphere
-2,-32.714,Southern Hemisphere
-2,-93.5234,Southern Hemisphere
2,55.3293,Northern Hemisphere
2,10.0576,Northern Hemisphere
1,22.1536,Northern Hemisphere
-2,-126.5871,Southern Hemisphere
2,164.1901,Northern Hemisphere
-2,-110.631,Southern Hemisphere
1,40.6592,Northern Hemisphere
2,128.6732,Northern Hemisphere
-2,-1.6618,Southern Hemisphere
-1,-7.9472,Southern Hemisphere
1,60.0705,Northern Hemisphere
1,165.5772,Northern Hemisphere
-2,-147.9478,Southern Hemisphere
1,122.298,Northern Hemisphere
-1,-56.3111,Southern Hemisphere
1,18.7061,Northern Hemisphere
2,167.9187,Northern Hemisphere
-2,-24.8915,Southern Hemisphere
-1,-153.614,Southern Hemisphere
-1,-50.1582,Southern Hemisphere
2,20.3695,Northern Hemisphere
2,50.1257,Northern Hemisphere
-2,-157.0436,Southern Hemisphere
2,88.9572,Northern Hemisphere
2,74.51,Northern Hemisphere
1,169.9254,Northern Hemisphere
-1,-81.1189,Southern Hemisphere
2,147.8528,Northern Hemisphere
2,128.6858,Northern Hemisphere
-1,-137.6652,Southern Hemisphere
-2,-26.8929,Southern Hemisphere
1,172.3708,Northern Hemisphere
-2,-117.1174,Southern Hemisphere
-1,-154.0548,Southern Hemisphere
2,149.0079,Northern Hemisphere
-2,-158.8976,Southern Hemisphere
-1,-175.2576,Southern Hemisphere
2,126.2523,Northern Hemisphere
-2,-73.0934,Southern Hemisphere
-1,-114.256,Southern Hemisphere
-2,-177.754,Southern Hemisphere
2,32.8364,Northern Hemisphere
-1,-54.2585,Southern Hemisphere
1,130.0603,Northern Hemisphere
2,125.1445,Northern Hemisphere
1,10.8001,Northern Hemisphere
-2,-148.7556,Southern Hemisphere
-1,-30.1176,Southern Hemisphere
2,149.3133,Northern Hemisphere
1,76.2606,Northern Hemisphere
-1,-163.4514,Southern Hemisphere
2,22.524,Northern Hemisphere
-1,-169.9206,Southern Hemisphere
2,134.2792,Northern Hemisphere
-2,-95.6815,Southern Hemisphere
1,72.918,Northern Hemisphere
2,144.6011,Northern Hemisphere
2,19.5122,Northern Hemisphere
-2,-39.8165,Southern Hemisphere
1,50.7972,Northern Hemisphere
-2,-72.5201,Southern Hemisphere
1,36.3107,Northern Hemisphere
-2,-164.6929,Southern Hemisphere
-2,-37.7594,Southern Hemisphere
-2,-163.222,Southern Hemisphere
1,64.1968,Northern Hemisphere
1,90.0389,Northern Hemisphere
1,130.6239,Northern Hemisphere
-1,-162.4716,Southern Hemisphere
2,90.6441,Northern Hemisphere
-1,-36.7075,Southern Hemisphere
2,153.3649,Northern Hemisphere
1,122.8273,Northern Hemisphere
-2,-163.2076,Southern Hemisphere
-1,-34.6543,Southern Hemisphere
-1,-151.0115,Southern Hemisphere
1,23.6156,Northern Hemisphere
1,154.0715,Northern Hemisphere
2,128.2972,Northern Hemisphere
2,179.4617,Northern Hemisphere
-2,-77.9578,Southern Hemisphere
2,2.6895,Northern Hemisphere
1,174.4105,Northern Hemisphere
-2,-98.1346,Southern Hemisphere
-1,-150.935,Southern Hemisphere
1,63.6063,Northern Hemisphere
-2,-41.0507,Southern Hemisphere
1,176.1271,Northern Hemisphere
2,25.2805,Northern Hemisphere
-2,-92.1134,Southern Hemisphere
1,72.1691,Northern Hemisphere
-1,-87.7537,Southern Hemisphere
1,122.7962,Northern Hemisphere
2,157.5966,Northern Hemisphere
-2,-64.104,Southern Hemisphere
-1,-79.0559,Southern Hemisphere
-1,-127.6811,Southern Hemisphere
-1,-26.3107,Southern Hemisphere
-1,-96.7899,Southern Hemisphere
-2,-95.672,Southern Hemisphere
2,32.4492,Northern Hemisphere
-2,-13.9517,Southern Hemisphere
2,59.1697,Northern Hemisphere
1,108.7865,Northern Hemisphere
-1,-94.2805,Southern Hemisphere
1,98.1146,Northern Hemisphere
2,38.4246,Northern Hemisphere
-2,-40.643,Southern Hemisphere
-2,-114.9313,Southern Hemisphere
2,38.4157,Northern Hemisphere
-1,-8.5239,Southern Hemisphere
2,114.4237,Northern Hemisphere
-2,-130.697,Southern Hemisphere
-2,-51.8028,Southern Hemisphere
2,120.536,Northern Hemisphere
1,9.6736,Northern Hemisphere
2,135.5717,Northern Hemisphere
-1,-10.4505,Southern Hemisphere
2,123.9895,Northern Hemisphere
-1,-101.3789,Southern Hemisphere
2,100.9635,Northern Hemisphere
-1,-59.7668,Southern Hemisphere
-1,-2.4538,Southern Hemisphere
1,161.3702,Northern Hemisphere
-1,-123.0466,Southern Hemisphere
2,130.0115,Northern Hemisphere
2,154.3081,Northern Hemisphere
2,104.1079,Northern Hemisphere
-2,-3.7742,Southern Hemisphere
2,139.3892,Northern Hemisphere
2,37.7574,Northern Hemisphere
-1,-76.1694,Southern Hemisphere
-2,-114.517,Southern Hemisphere
1,90.3753,Northern Hemisphere
-2,-63.1959,Southern Hemisphere
2,63.3112,Northern Hemisphere
2,137.7146,Northern Hemisphere
-2,-97.4118,Southern Hemisphere
1,107.0805,Northern Hemisphere
2,152.1165,Northern Hemisphere
2,126.3767,Northern Hemisphere
-2,-34.9308,Southern Hemisphere
-2,-177.0432,Southern Hemisphere
2,134.9899,Northern Hemisphere
-2,-89.3949,Southern Hemisphere
-2,-26.6931,Southern Hemisphere
-1,-98.1666,Southern Hemisphere
2,154.1417,Northern Hemisphere
-2,-37.1248,Southern Hemisphere
2,147.6752,Northern Hemisphere
2,67.4359,Northern Hemisphere
-1,-131.8304,Southern Hemisphere
1,162.4812,Northern Hemisphere
2,0.7484,Northern Hemisphere
2,4.7244,Northern Hemisphere
1,93.4134,Northern Hemisphere
1,172.6489,Northern Hemisphere
2,175.2283,Northern Hemisphere
-1,-109.2028,Southern Hemisphere
-2,-75.9863,Southern Hemisphere
-1,-109.7259,Southern Hemisphere
-1,-122.7375,Southern Hemisphere
-1,-162.076,Southern Hemisphere
-1,-66.3406,Southern Hemisphere
2,112.9173,Northern Hemisphere
1,28.6296,Northern Hemisphere
1,16.7878,Northern Hemisphere
2,138.6058,Northern Hemisphere
-1,-52.6363,Southern Hemisphere
-2,-175.4478,Southern Hemisphere
-1,-65.7966,Southern Hemisphere
1,117.4541,Northern Hemisphere
-1,-83.6249,Southern Hemisphere
-1,-34.7225,Southern Hemisphere
2,118.6664,Northern Hemisphere
1,25.8785,Northern Hemisphere
-2,-75.7162,Southern Hemisphere
-2,-13.1042,Southern Hemisphere
-2,-129.1567,Southern Hemisphere
-1,-91.0359,Southern Hemisphere
1,37.435,Northern Hemisphere
-2,-176.0477,Southern Hemisphere
-2,-67.3771,Southern Hemisphere
-1,-112.4542,Southern Hemisphere
1,81.1581,Northern Hemisphere
-1,-178.1747,Southern Hemisphere
-1,-66.3816,Southern Hemisphere
-2,-118.2941,Southern Hemisphere
1,110.5209,Northern Hemisphere
-2,-46.4946,Southern Hemisphere
-2,-174.6801,Southern Hemisphere
-2,-43.027,Southern Hemisphere
-1,-159.3381,Southern Hemisphere
-1,-155.0583,Southern Hemisphere
-2,-10.8273,Southern Hemisphere
1,35.8628,Northern Hemisphere
-2,-80.7305,Southern Hemisphere
1,145.6221,Northern Hemisphere
2,71.9896,Northern Hemisphere
-1,-144.3822,Southern Hemisphere
1,18.521,Northern Hemisphere
1,37.0497,Northern Hemisphere
2,80.3084,Northern Hemisphere
1,112.124,Northern Hemisphere
