latitude,longitude,classification
-9.0,-41.0,Southern Hemisphere
23.0,-61.0,Southern Hemisphere
1.0,-138.0,Southern Hemisphere
41.0,99.0,Southern Hemisphere
-30.5,-128.5,Northern Hemisphere
-79.5,100.5,Northern Hemisphere
83.5,-10.5,Northern Hemisphere
84.0,-40.0,Southern Hemisphere
-53.5,99.5,Northern Hemisphere
-14.0,-36.0,Southern Hemisphere
13.0,27.0,Southern Hemisphere
42.5,-102.5,Northern Hemisphere
-37.0,62.0,Southern Hemisphere
52.5,60.5,Northern Hemisphere
-69.0,-20.0,Southern Hemisphere
89.5,34.5,Northern Hemisphere
53.5,-163.5,Northern Hemisphere
-58.0,-24.0,Southern Hemisphere
79.5,2.5,Northern Hemisphere
18.0,171.0,Southern Hemisphere
86.0,95.0,Southern Hemisphere
-85.0,110.0,Southern Hemisphere
-49.5,-9.5,Northern Hemisphere
-38.0,20.0,Southern Hemisphere
-40.5,64.5,Northern Hemisphere
26.5,148.5,Northern Hemisphere
-64.0,165.0,Southern Hemisphere
87.5,129.5,Northern Hemisphere
-40.0,-145.0,Southern Hemisphere
-31.0,-31.0,Southern Hemisphere
5.5,86.5,Northern Hemisphere
16.5,21.5,Northern Hemisphere
-55.5,95.5,Northern Hemisphere
-73.0,19.0,Southern Hemisphere
-36.5,-20.5,Northern Hemisphere
80.0,63.0,Southern Hemisphere
-9.5,121.5,Northern Hemisphere
86.5,55.5,Northern Hemisphere
-54.0,48.0,Southern Hemisphere
65.5,-52.5,Northern Hemisphere
35.0,55.0,Southern Hemisphere
-67.0,-33.0,Southern Hemisphere
-14.0,20.0,Southern Hemisphere
-43.5,137.5,Northern Hemisphere
78.0,-87.0,Southern Hemisphere
-77.5,-56.5,Northern Hemisphere
71.5,96.5,Northern Hemisphere
-73.0,177.0,Southern Hemisphere
16.5,104.5,Northern Hemisphere
-69.5,-125.5,Northern Hemisphere
-48.0,-51.0,Southern Hemisphere
29.5,-165.5,Northern Hemisphere
83.5,57.5,Northern Hemisphere
12.0,-81.0,Southern Hemisphere
-26.0,-122.0,Southern Hemisphere
29.5,69.5,Northern Hemisphere
50.0,156.0,Southern Hemisphere
23.5,-107.5,Northern Hemisphere
-49.0,-93.0,Southern Hemisphere
-43.5,-28.5,Northern Hemisphere
11.5,-92.5,Northern Hemisphere
-86.5,167.5,Northern Hemisphere
1.0,-89.0,Southern Hemisphere
83.5,93.5,Northern Hemisphere
-76.5,146.5,Northern Hemisphere
-10.5,48.5,Northern Hemisphere
-76.5,14.5,Northern Hemisphere
6.5,-56.5,Northern Hemisphere
18.5,-164.5,Northern Hemisphere
-39.5,169.5,Northern Hemisphere
-64.5,161.5,Northern Hemisphere
-77.5,33.5,Northern Hemisphere
-6.5,108.5,Northern Hemisphere
49.5,23.5,Northern Hemisphere
-36.0,-126.0,Southern Hemisphere
-87.0,25.0,Southern Hemisphere
-36.0,54.0,Southern Hemisphere
-17.5,153.5,Northern Hemisphere
-35.0,30.0,Southern Hemisphere
37.0,-128.0,Southern Hemisphere
-64.5,128.5,Northern Hemisphere
88.0,18.0,Southern Hemisphere
73.5,173.5,Northern Hemisphere
80.0,66.0,Southern Hemisphere
66.5,120.5,Northern Hemisphere
73.0,-61.0,Southern Hemisphere
68.5,-115.5,Northern Hemisphere
19.0,-56.0,Southern Hemisphere
6.5,76.5,Northern Hemisphere
6.0,-76.0,Southern Hemisphere
64.5,48.5,Northern Hemisphere
-9.0,149.0,Southern Hemisphere
17.5,152.5,Northern Hemisphere
-32.0,-11.0,Southern Hemisphere
48.0,-153.0,Southern Hemisphere
89.5,-65.5,Northern Hemisphere
-44.0,46.0,Southern Hemisphere
36.5,-143.5,Northern Hemisphere
-52.5,-74.5,Northern Hemisphere
62.5,102.5,Northern Hemisphere
-68.5,39.5,Northern Hemisphere
-40.0,-55.0,Southern Hemisphere
-27.0,-25.0,Southern Hemisphere
72.0,-77.0,Southern Hemisphere
33.0,-140.0,Southern Hemisphere
-48.0,61.0,Southern Hemisphere
66.0,41.0,Southern Hemisphere
34.5,-168.5,Northern Hemisphere
-69.0,-27.0,Southern Hemisphere
-44.5,-47.5,Northern Hemisphere
26.0,-35.0,Southern Hemisphere
33.0,-144.0,Southern Hemisphere
30.0,-80.0,Southern Hemisphere
-87.5,-172.5,Northern Hemisphere
16.0,22.0,Southern Hemisphere
-12.0,148.0,Southern Hemisphere
-79.5,-115.5,Northern Hemisphere
-49.0,-81.0,Southern Hemisphere
-1.0,80.0,Southern Hemisphere
4.0,176.0,Southern Hemisphere
19.5,-52.5,Northern Hemisphere
3.5,144.5,Northern Hemisphere
76.5,-103.5,Northern Hemisphere
84.0,-105.0,Southern Hemisphere
58.0,159.0,Southern Hemisphere
-65.5,150.5,Northern Hemisphere
60.0,-139.0,Southern Hemisphere
-46.5,39.5,Northern Hemisphere
38.0,92.0,Southern Hemisphere
15.0,-135.0,Southern Hemisphere
-0.5,-105.5,Northern Hemisphere
11.0,177.0,Southern Hemisphere
-47.0,71.0,Southern Hemisphere
89.5,34.5,Northern Hemisphere
20.0,-93.0,Southern Hemisphere
-54.5,-77.5,Northern Hemisphere
-62.0,50.0,Southern Hemisphere
-73.5,-85.5,Northern Hemisphere
15.5,46.5,Northern Hemisphere
-46.5,-138.5,Northern Hemisphere
-59.0,-39.0,Southern Hemisphere
60.5,-58.5,Northern Hemisphere
-65.0,-176.0,Southern Hemisphere
-87.5,161.5,Northern Hemisphere
44.5,-175.5,Northern Hemisphere
-22.0,68.0,Southern Hemisphere
64.0,39.0,Southern Hemisphere
-3.0,-19.0,Southern Hemisphere
81.5,25.5,Northern Hemisphere
1.0,-11.0,Southern Hemisphere
89.5,26.5,Northern Hemisphere
-57.5,92.5,Northern Hemisphere
-27.0,8.0,Southern Hemisphere
78.0,63.0,Southern Hemisphere
-90.0,146.0,Southern Hemisphere
2.0,-157.0,Southern Hemisphere
-31.0,130.0,Southern Hemisphere
66.0,-139.0,Southern Hemisphere
31.0,157.0,Southern Hemisphere
-13.5,131.5,Northern Hemisphere
44.5,113.5,Northern Hemisphere
-66.5,-24.5,Northern Hemisphere
24.0,-121.0,Southern Hemisphere
-29.0,-56.0,Southern Hemisphere
79.5,179.5,Northern Hemisphere
-81.5,-96.5,Northern Hemisphere
-19.0,-68.0,Southern Hemisphere
81.0,-117.0,Southern Hemisphere
73.5,72.5,Northern Hemisphere
-3.5,-64.5,Northern Hemisphere
7.5,16.5,Northern Hemisphere
-33.0,-48.0,Southern Hemisphere
-60.5,-133.5,Northern Hemisphere
-42.0,-121.0,Southern Hemisphere
-10.0,14.0,Southern Hemisphere
62.5,95.5,Northern Hemisphere
19.5,-15.5,Northern Hemisphere
-58.0,86.0,Southern Hemisphere
-86.5,96.5,Northern Hemisphere
-15.0,-68.0,Southern Hemisphere
-53.0,127.0,Southern Hemisphere
80.0,179.0,Southern Hemisphere
-9.5,78.5,Northern Hemisphere
57.5,65.5,Northern Hemisphere
7.5,-148.5,Northern Hemisphere
-37.0,-65.0,Southern Hemisphere
-43.5,70.5,Northern Hemisphere
78.0,-99.0,Southern Hemisphere
-2.5,37.5,Northern Hemisphere
10.0,20.0,Southern Hemisphere
-16.5,-34.5,Northern Hemisphere
51.5,22.5,Northern Hemisphere
59.5,-151.5,Northern Hemisphere
-49.0,115.0,Southern Hemisphere
34.5,-29.5,Northern Hemisphere
-38.5,154.5,Northern Hemisphere
58.5,-126.5,Northern Hemisphere
20.5,168.5,Northern Hemisphere
-64.5,3.5,Northern Hemisphere
-77.0,-120.0,Southern Hemisphere
-52.0,141.0,Southern Hemisphere
-60.0,-57.0,Southern Hemisphere
86.0,125.0,Southern Hemisphere
7.5,175.5,Northern Hemisphere
77.5,16.5,Northern Hemisphere
23.0,8.0,Southern Hemisphere
-67.5,-116.5,Northern Hemisphere
40.0,-65.0,Southern Hemisphere
57.5,66.5,Northern Hemisphere
-66.0,123.0,Southern Hemisphere
76.5,43.5,Northern Hemisphere
-65.0,-14.0,Southern Hemisphere
48.5,-84.5,Northern Hemisphere
-85.0,21.0,Southern Hemisphere
59.0,95.0,Southern Hemisphere
-35.5,158.5,Northern Hemisphere
64.5,176.5,Northern Hemisphere
25.5,-18.5,Northern Hemisphere
58.5,-73.5,Northern Hemisphere
-23.5,-161.5,Northern Hemisphere
40.5,-26.5,Northern Hemisphere
-47.0,36.0,Southern Hemisphere
-77.5,86.5,Northern Hemisphere
23.0,-109.0,Southern Hemisphere
43.0,0.0,Southern Hemisphere
80.5,-156.5,Northern Hemisphere
-52.5,-25.5,Northern Hemisphere
65.5,103.5,Northern Hemisphere
-17.5,-113.5,Northern Hemisphere
-25.0,-47.0,Southern Hemisphere
-49.0,24.0,Southern Hemisphere
-25.0,166.0,Southern Hemisphere
-54.0,94.0,Southern Hemisphere
-20.5,145.5,Northern Hemisphere
55.5,157.5,Northern Hemisphere
-49.5,-17.5,Northern Hemisphere
64.0,-54.0,Southern Hemisphere
47.5,-122.5,Northern Hemisphere
73.0,-135.0,Southern Hemisphere
-21.0,-106.0,Southern Hemisphere
-63.5,14.5,Northern Hemisphere
-62.5,-115.5,Northern Hemisphere
-10.5,122.5,Northern Hemisphere
-1.0,178.0,Southern Hemisphere
65.0,-130.0,Southern Hemisphere
10.5,-86.5,Northern Hemisphere
83.0,92.0,Southern Hemisphere
-58.0,-48.0,Southern Hemisphere
-49.5,157.5,Northern Hemisphere
56.5,-42.5,Northern Hemisphere
74.5,10.5,Northern Hemisphere
18.5,55.5,Northern Hemisphere
1.5,60.5,Northern Hemisphere
19.0,86.0,Southern Hemisphere
-66.5,-22.5,Northern Hemisphere
-67.0,144.0,Southern Hemisphere
-27.5,-131.5,Northern Hemisphere
-67.5,-32.5,Northern Hemisphere
-88.0,37.0,Southern Hemisphere
42.5,171.5,Northern Hemisphere
68.5,-81.5,Northern Hemisphere
47.5,-2.5,Northern Hemisphere
80.5,91.5,Northern Hemisphere
-45.5,166.5,Northern Hemisphere
4.5,-110.5,Northern Hemisphere
18.0,73.0,Southern Hemisphere
-62.0,-7.0,Southern Hemisphere
-58.5,-30.5,Northern Hemisphere
-23.0,-71.0,Southern Hemisphere
56.5,22.5,Northern Hemisphere
75.5,84.5,Northern Hemisphere
69.5,70.5,Northern Hemisphere
68.5,56.5,Northern Hemisphere
-63.0,-178.0,Southern Hemisphere
-43.0,25.0,Southern Hemisphere
20.0,71.0,Southern Hemisphere
42.5,-100.5,Northern Hemisphere
34.0,-177.0,Southern Hemisphere
-24.5,-63.5,Northern Hemisphere
-14.0,6.0,Southern Hemisphere
47.0,-43.0,Southern Hemisphere
79.5,45.5,Northern Hemisphere
22.5,-176.5,Northern Hemisphere
-40.0,-124.0,Southern Hemisphere
-54.5,23.5,Northern Hemisphere
-82.0,-98.0,Southern Hemisphere
81.5,-42.5,Northern Hemisphere
51.5,74.5,Northern Hemisphere
13.5,77.5,Northern Hemisphere
-63.0,-170.0,Southern Hemisphere
39.5,-172.5,Northern Hemisphere
-1.5,40.5,Northern Hemisphere
-14.5,-34.5,Northern Hemisphere
19.0,-54.0,Southern Hemisphere
-41.5,-51.5,Northern Hemisphere
-23.0,178.0,Southern Hemisphere
20.5,-77.5,Northern Hemisphere
-64.0,178.0,Southern Hemisphere
62.5,143.5,Northern Hemisphere
-55.5,26.5,Northern Hemisphere
-39.5,-104.5,Northern Hemisphere
-39.0,-134.0,Southern Hemisphere
45.5,-22.5,Northern Hemisphere
20.5,66.5,Northern Hemisphere
75.5,-152.5,Northern Hemisphere
3.0,-37.0,Southern Hemisphere
-27.0,-17.0,Southern Hemisphere
-88.5,-152.5,Northern Hemisphere
30.0,-37.0,Southern Hemisphere
-24.5,72.5,Northern Hemisphere
-62.0,-131.0,Southern Hemisphere
-55.5,-9.5,Northern Hemisphere
2.0,121.0,Southern Hemisphere
-20.0,-73.0,Southern Hemisphere
-63.0,-114.0,Southern Hemisphere
78.5,-81.5,Northern Hemisphere
-63.5,-140.5,Northern Hemisphere
31.0,-77.0,Southern Hemisphere
-39.5,35.5,Northern Hemisphere
53.0,-3.0,Southern Hemisphere
-60.0,43.0,Southern Hemisphere
45.5,78.5,Northern Hemisphere
-18.5,177.5,Northern Hemisphere
55.5,-147.5,Northern Hemisphere
12.5,74.5,Northern Hemisphere
41.5,17.5,Northern Hemisphere
-21.0,-75.0,Southern Hemisphere
57.5,-67.5,Northern Hemisphere
42.5,54.5,Northern Hemisphere
-34.0,-29.0,Southern Hemisphere
-47.0,-66.0,Southern Hemisphere
-14.5,-158.5,Northern Hemisphere
-17.5,-110.5,Northern Hemisphere
-77.0,148.0,Southern Hemisphere
-35.5,94.5,Northern Hemisphere
-0.5,144.5,Northern Hemisphere
90.0,101.0,Southern Hemisphere
14.0,133.0,Southern Hemisphere
-76.0,140.0,Southern Hemisphere
-32.5,-35.5,Northern Hemisphere
-84.5,96.5,Northern Hemisphere
87.5,16.5,Northern Hemisphere
72.0,129.0,Southern Hemisphere
-32.5,-12.5,Northern Hemisphere
71.0,22.0,Southern Hemisphere
22.5,9.5,Northern Hemisphere
-65.5,74.5,Northern Hemisphere
-43.5,-82.5,Northern Hemisphere
-44.0,151.0,Southern Hemisphere
-49.0,-90.0,Southern Hemisphere
-42.0,-145.0,Southern Hemisphere
-26.5,53.5,Northern Hemisphere
44.0,-110.0,Southern Hemisphere
7.5,17.5,Northern Hemisphere
-85.5,150.5,Northern Hemisphere
-67.5,-41.5,Northern Hemisphere
64.5,-172.5,Northern Hemisphere
-61.5,98.5,Northern Hemisphere
-69.0,-77.0,Southern Hemisphere
55.5,48.5,Northern Hemisphere
33.5,-99.5,Northern Hemisphere
88.5,-42.5,Northern Hemisphere
-77.5,-126.5,Northern Hemisphere
16.0,-108.0,Southern Hemisphere
-82.5,-62.5,Northern Hemisphere
0.0,155.0,Southern Hemisphere
85.0,16.0,Southern Hemisphere
-60.5,-64.5,Northern Hemisphere
-16.5,3.5,Northern Hemisphere
-58.5,5.5,Northern Hemisphere
65.5,-101.5,Northern Hemisphere
-3.5,128.5,Northern Hemisphere
-50.5,162.5,Northern Hemisphere
-17.0,-2.0,Southern Hemisphere
38.5,159.5,Northern Hemisphere
-71.0,-179.0,Southern Hemisphere
-51.5,-15.5,Northern Hemisphere
33.5,-144.5,Northern Hemisphere
-17.5,-104.5,Northern Hemisphere
-56.5,-85.5,Northern Hemisphere
36.0,37.0,Southern Hemisphere
15.0,128.0,Southern Hemisphere
77.0,-55.0,Southern Hemisphere
37.0,95.0,Southern Hemisphere
-32.0,16.0,Southern Hemisphere
18.5,90.5,Northern Hemisphere
-28.5,6.5,Northern Hemisphere
-84.5,6.5,Northern Hemisphere
-62.0,-150.0,Southern Hemisphere
-55.0,-30.0,Southern Hemisphere
51.0,35.0,Southern Hemisphere
-31.5,-150.5,Northern Hemisphere
89.5,-105.5,Northern Hemisphere
88.0,37.0,Southern Hemisphere
-63.0,159.0,Southern Hemisphere
63.5,-98.5,Northern Hemisphere
-52.5,-138.5,Northern Hemisphere
56.5,34.5,Northern Hemisphere
31.5,-107.5,Northern Hemisphere
-4.0,47.0,Southern Hemisphere
-49.5,-148.5,Northern Hemisphere
-44.5,78.5,Northern Hemisphere
19.5,169.5,Northern Hemisphere
-24.0,112.0,Southern Hemisphere
18.0,-100.0,Southern Hemisphere
43.0,13.0,Southern Hemisphere
13.5,137.5,Northern Hemisphere
-41.5,107.5,Northern Hemisphere
30.5,65.5,Northern Hemisphere
13.0,14.0,Southern Hemisphere
6.5,152.5,Northern Hemisphere
-63.0,-127.0,Southern Hemisphere
-3.5,-164.5,Northern Hemisphere
49.5,-124.5,Northern Hemisphere
-86.5,-20.5,Northern Hemisphere
74.5,-162.5,Northern Hemisphere
56.5,110.5,Northern Hemisphere
34.5,-155.5,Northern Hemisphere
-9.5,-174.5,Northern Hemisphere
11.0,76.0,Southern Hemisphere
11.5,3.5,Northern Hemisphere
-64.5,-9.5,Northern Hemisphere
38.0,-129.0,Southern Hemisphere
8.5,65.5,Northern Hemisphere
-50.5,170.5,Northern Hemisphere
70.0,-133.0,Southern Hemisphere
85.5,155.5,Northern Hemisphere
-47.5,77.5,Northern Hemisphere
-57.0,-7.0,Southern Hemisphere
20.0,-160.0,Southern Hemisphere
66.0,130.0,Southern Hemisphere
56.5,142.5,Northern Hemisphere
-87.0,-107.0,Southern Hemisphere
-68.0,75.0,Southern Hemisphere
-45.5,-27.5,Northern Hemisphere
58.5,7.5,Northern Hemisphere
-45.0,55.0,Southern Hemisphere
-25.0,46.0,Southern Hemisphere
56.5,70.5,Northern Hemisphere
-15.5,26.5,Northern Hemisphere
84.0,-114.0,Southern Hemisphere
69.0,-20.0,Southern Hemisphere
15.0,79.0,Southern Hemisphere
84.0,-159.0,Southern Hemisphere
-26.5,179.5,Northern Hemisphere
-62.5,-30.5,Northern Hemisphere
12.0,-143.0,Southern Hemisphere
29.5,163.5,Northern Hemisphere
30.5,149.5,Northern Hemisphere
-44.0,-125.0,Southern Hemisphere
-39.0,25.0,Southern Hemisphere
-3.0,129.0,Southern Hemisphere
31.0,-122.0,Southern Hemisphere
49.0,-101.0,Southern Hemisphere
-36.0,-17.0,Southern Hemisphere
8.5,-147.5,Northern Hemisphere
31.0,-71.0,Southern Hemisphere
-83.5,171.5,Northern Hemisphere
72.0,-90.0,Southern Hemisphere
-18.5,28.5,Northern Hemisphere
26.5,35.5,Northern Hemisphere
-22.5,-84.5,Northern Hemisphere
20.5,-3.5,Northern Hemisphere
-1.0,34.0,Southern Hemisphere
86.0,-98.0,Southern Hemisphere
87.0,112.0,Southern Hemisphere
53.0,125.0,Southern Hemisphere
81.5,117.5,Northern Hemisphere
-7.5,-171.5,Northern Hemisphere
-51.5,76.5,Northern Hemisphere
82.0,28.0,Southern Hemisphere
-90.0,50.0,Southern Hemisphere
74.5,117.5,Northern Hemisphere
-40.5,36.5,Northern Hemisphere
-33.5,-0.5,Northern Hemisphere
84.5,116.5,Northern Hemisphere
4.5,-170.5,Northern Hemisphere
38.0,-117.0,Southern Hemisphere
26.0,31.0,Southern Hemisphere
48.0,38.0,Southern Hemisphere
-45.0,54.0,Southern Hemisphere
51.0,124.0,Southern Hemisphere
8.5,-33.5,Northern Hemisphere
89.0,137.0,Southern Hemisphere
-62.5,-133.5,Northern Hemisphere
16.5,-125.5,Northern Hemisphere
69.0,98.0,Southern Hemisphere
39.5,118.5,Northern Hemisphere
18.5,-70.5,Northern Hemisphere
52.5,16.5,Northern Hemisphere
31.5,-115.5,Northern Hemisphere
28.0,31.0,Southern Hemisphere
5.0,-66.0,Southern Hemisphere
78.0,-45.0,Southern Hemisphere
16.0,164.0,Southern Hemisphere
17.5,-162.5,Northern Hemisphere
6.5,86.5,Northern Hemisphere
56.0,40.0,Southern Hemisphere
11.5,-80.5,Northern Hemisphere
57.0,39.0,Southern Hemisphere
10.5,-90.5,Northern Hemisphere
42.0,-99.0,Southern Hemisphere
-58.0,78.0,Southern Hemisphere
11.5,142.5,Northern Hemisphere
-50.0,-15.0,Southern Hemisphere
-82.5,44.5,Northern Hemisphere
62.5,-100.5,Northern Hemisphere
50.5,-138.5,Northern Hemisphere
-57.0,52.0,Southern Hemisphere
77.0,-67.0,Southern Hemisphere
-28.0,13.0,Southern Hemisphere
-20.0,-138.0,Southern Hemisphere
74.5,117.5,Northern Hemisphere
63.5,-116.5,Northern Hemisphere
-21.5,-86.5,Northern Hemisphere
3.5,-72.5,Northern Hemisphere
-85.0,31.0,Southern Hemisphere
71.5,-139.5,Northern Hemisphere
7.5,-18.5,Northern Hemisphere
-44.0,-28.0,Southern Hemisphere
79.5,111.5,Northern Hemisphere
-1.5,-1.5,Northern Hemisphere
63.0,99.0,Southern Hemisphere
-23.5,-116.5,Northern Hemisphere
48.5,-167.5,Northern Hemisphere
4.5,-120.5,Northern Hemisphere
-53.5,-66.5,Northern Hemisphere
-56.5,-41.5,Northern Hemisphere
-67.0,-2.0,Southern Hemisphere
36.0,43.0,Southern Hemisphere
-26.0,-92.0,Southern Hemisphere
-17.5,22.5,Northern Hemisphere
61.5,-19.5,Northern Hemisphere
35.5,42.5,Northern Hemisphere
-21.0,-17.0,Southern Hemisphere
20.5,-76.5,Northern Hemisphere
71.0,-148.0,Southern Hemisphere
-82.0,81.0,Southern Hemisphere
-15.0,129.0,Southern Hemisphere
-61.0,-88.0,Southern Hemisphere
-43.0,3.0,Southern Hemisphere
79.5,11.5,Northern Hemisphere
-10.0,-118.0,Southern Hemisphere
-86.5,-10.5,Northern Hemisphere
-6.5,-59.5,Northern Hemisphere
65.5,-70.5,Northern Hemisphere
-17.5,132.5,Northern Hemisphere
76.5,36.5,Northern Hemisphere
-9.0,-79.0,Southern Hemisphere
37.5,76.5,Northern Hemisphere
18.5,-117.5,Northern Hemisphere
64.5,-11.5,Northern Hemisphere
-85.0,-35.0,Southern Hemisphere
58.5,-176.5,Northern Hemisphere
13.0,-162.0,Southern Hemisphere
-84.5,-143.5,Northern Hemisphere
16.0,-26.0,Southern Hemisphere
-2.0,24.0,Southern Hemisphere
-8.5,73.5,Northern Hemisphere
89.5,53.5,Northern Hemisphere
-59.0,11.0,Southern Hemisphere
-76.5,-173.5,Northern Hemisphere
-6.5,173.5,Northern Hemisphere
-68.0,-83.0,Southern Hemisphere
47.0,-178.0,Southern Hemisphere
-77.5,-122.5,Northern Hemisphere
-69.5,-43.5,Northern Hemisphere
7.0,-42.0,Southern Hemisphere
60.5,56.5,Northern Hemisphere
-51.5,120.5,Northern Hemisphere
81.0,-118.0,Southern Hemisphere
80.5,71.5,Northern Hemisphere
33.0,-65.0,Southern Hemisphere
-13.5,-136.5,Northern Hemisphere
-28.0,157.0,Southern Hemisphere
-69.5,74.5,Northern Hemisphere
82.5,-68.5,Northern Hemisphere
-42.0,69.0,Southern Hemisphere
62.5,91.5,Northern Hemisphere
-11.0,52.0,Southern Hemisphere
-61.5,-112.5,Northern Hemisphere
9.5,52.5,Northern Hemisphere
-40.5,-143.5,Northern Hemisphere
85.0,-23.0,Southern Hemisphere
-61.5,-122.5,Northern Hemisphere
28.5,-83.5,Northern Hemisphere
79.0,91.0,Southern Hemisphere
-60.0,101.0,Southern Hemisphere
-34.5,-101.5,Northern Hemisphere
40.0,-10.0,Southern Hemisphere
5.5,-128.5,Northern Hemisphere
19.5,-79.5,Northern Hemisphere
-45.0,124.0,Southern Hemisphere
36.0,85.0,Southern Hemisphere
-78.0,150.0,Southern Hemisphere
-32.5,-120.5,Northern Hemisphere
58.5,-42.5,Northern Hemisphere
-63.5,-37.5,Northern Hemisphere
14.5,21.5,Northern Hemisphere
87.0,-43.0,Southern Hemisphere
-38.0,-3.0,Southern Hemisphere
-17.0,-179.0,Southern Hemisphere
70.5,65.5,Northern Hemisphere
86.0,-58.0,Southern Hemisphere
-71.5,-93.5,Northern Hemisphere
27.5,-106.5,Northern Hemisphere
20.5,-7.5,Northern Hemisphere
-21.5,-139.5,Northern Hemisphere
-86.5,125.5,Northern Hemisphere
59.0,-180.0,Southern Hemisphere
30.0,-124.0,Southern Hemisphere
56.5,169.5,Northern Hemisphere
44.0,77.0,Southern Hemisphere
-64.5,-127.5,Northern Hemisphere
-5.0,51.0,Southern Hemisphere
49.0,-49.0,Southern Hemisphere
27.0,-174.0,Southern Hemisphere
-5.0,85.0,Southern Hemisphere
85.0,85.0,Southern Hemisphere
16.5,-66.5,Northern Hemisphere
-81.5,-53.5,Northern Hemisphere
-68.0,-81.0,Southern Hemisphere
-20.0,140.0,Southern Hemisphere
44.0,-91.0,Southern Hemisphere
-1.0,-11.0,Southern Hemisphere
-20.0,-22.0,Southern Hemisphere
44.5,-3.5,Northern Hemisphere
27.5,111.5,Northern Hemisphere
-88.0,75.0,Southern Hemisphere
-50.5,88.5,Northern Hemisphere
80.0,-97.0,Southern Hemisphere
-74.0,-30.0,Southern Hemisphere
-33.5,-34.5,Northern Hemisphere
-10.5,-176.5,Northern Hemisphere
-90.0,-155.0,Southern Hemisphere
-18.0,77.0,Southern Hemisphere
-19.5,-105.5,Northern Hemisphere
-68.5,-30.5,Northern Hemisphere
1.5,-51.5,Northern Hemisphere
-65.0,-47.0,Southern Hemisphere
-46.0,108.0,Southern Hemisphere
-8.0,116.0,Southern Hemisphere
-37.5,-50.5,Northern Hemisphere
-37.5,-24.5,Northern Hemisphere
55.0,141.0,Southern Hemisphere
6.0,43.0,Southern Hemisphere
24.5,176.5,Northern Hemisphere
85.0,3.0,Southern Hemisphere
29.0,35.0,Southern Hemisphere
53.0,-167.0,Southern Hemisphere
-55.0,134.0,Southern Hemisphere
58.0,82.0,Southern Hemisphere
49.0,109.0,Southern Hemisphere
10.0,-116.0,Southern Hemisphere
28.0,85.0,Southern Hemisphere
-69.0,-152.0,Southern Hemisphere
76.0,-126.0,Southern Hemisphere
-16.0,109.0,Southern Hemisphere
-75.0,-118.0,Southern Hemisphere
43.5,-105.5,Northern Hemisphere
82.0,147.0,Southern Hemisphere
-9.5,-175.5,Northern Hemisphere
-39.0,-122.0,Southern Hemisphere
65.5,-117.5,Northern Hemisphere
-62.5,63.5,Northern Hemisphere
24.5,21.5,Northern Hemisphere
-12.5,28.5,Northern Hemisphere
-30.0,99.0,Southern Hemisphere
84.0,44.0,Southern Hemisphere
73.5,-167.5,Northern Hemisphere
79.5,-55.5,Northern Hemisphere
50.5,-76.5,Northern Hemisphere
-16.0,161.0,Southern Hemisphere
37.5,9.5,Northern Hemisphere
88.0,-126.0,Southern Hemisphere
18.0,-105.0,Southern Hemisphere
-58.5,109.5,Northern Hemisphere
-13.0,-163.0,Southern Hemisphere
0.0,-109.0,Southern Hemisphere
27.0,-39.0,Southern Hemisphere
2.5,77.5,Northern Hemisphere
45.5,20.5,Northern Hemisphere
-50.5,1.5,Northern Hemisphere
-55.0,-38.0,Southern Hemisphere
-73.0,150.0,Southern Hemisphere
30.0,130.0,Southern Hemisphere
40.5,158.5,Northern Hemisphere
-8.0,121.0,Southern Hemisphere
13.0,-146.0,Southern Hemisphere
-48.5,-60.5,Northern Hemisphere
38.5,168.5,Northern Hemisphere
-31.0,-59.0,Southern Hemisphere
-44.5,17.5,Northern Hemisphere
-75.0,133.0,Southern Hemisphere
-72.0,46.0,Southern Hemisphere
-83.0,-91.0,Southern Hemisphere
25.0,13.0,Southern Hemisphere
57.5,105.5,Northern Hemisphere
36.5,45.5,Northern Hemisphere
-49.0,42.0,Southern Hemisphere
-82.5,143.5,Northern Hemisphere
-53.5,-176.5,Northern Hemisphere
55.0,99.0,Southern Hemisphere
85.5,149.5,Northern Hemisphere
-37.0,112.0,Southern Hemisphere
1.0,136.0,Southern Hemisphere
23.5,39.5,Northern Hemisphere
55.0,-140.0,Southern Hemisphere
-12.5,-127.5,Northern Hemisphere
-75.5,128.5,Northern Hemisphere
-16.0,-52.0,Southern Hemisphere
-73.0,-100.0,Southern Hemisphere
57.0,-57.0,Southern Hemisphere
-76.0,99.0,Southern Hemisphere
-21.5,155.5,Northern Hemisphere
18.5,-45.5,Northern Hemisphere
-73.5,-107.5,Northern Hemisphere
-4.5,160.5,Northern Hemisphere
-70.5,109.5,Northern Hemisphere
-70.5,34.5,Northern Hemisphere
33.5,-112.5,Northern Hemisphere
-64.0,-162.0,Southern Hemisphere
76.0,-1.0,Southern Hemisphere
-32.0,-170.0,Southern Hemisphere
-38.5,94.5,Northern Hemisphere
-86.0,102.0,Southern Hemisphere
6.0,176.0,Southern Hemisphere
20.5,102.5,Northern Hemisphere
-58.5,136.5,Northern Hemisphere
-3.0,43.0,Southern Hemisphere
-65.5,122.5,Northern Hemisphere
48.5,111.5,Northern Hemisphere
-85.5,-51.5,Northern Hemisphere
-56.5,45.5,Northern Hemisphere
-8.5,0.5,Northern Hemisphere
-55.5,131.5,Northern Hemisphere
